D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_unbalanced_whole_data_cosine_trial_2,auc,0.9980800000000001,acc,0.975,f1,0.9655172413793104
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_1,auc,0.9957333333333332,acc,0.96,f1,0.9452054794520549
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_1,auc,0.9987199999999999,acc,0.97,f1,0.9594594594594594
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_1,auc,0.9993599999999999,acc,0.98,f1,0.9726027397260273
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_2,auc,0.9783466666666667,acc,0.905,f1,0.8633093525179856
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_2,auc,0.99136,acc,0.95,f1,0.9285714285714286
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_2,auc,0.9994666666666666,acc,0.975,f1,0.9655172413793104
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_SupCon_sampling_warmup_whole_data_cosine_trial_2,auc,0.9953066666666668,acc,0.945,f1,0.9208633093525179
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_0,auc,0.9726933333333333,acc,0.925,f1,0.896551724137931
D_Sub_resnet50_ur0.1_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_0,auc,0.9758933333333334,acc,0.945,f1,0.9271523178807947
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_0,auc,0.9893333333333334,acc,0.955,f1,0.9370629370629371
D_Sub_resnet50_ur0.3_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_0,auc,0.9946666666666666,acc,0.965,f1,0.9523809523809524
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_0,auc,0.99808,acc,0.97,f1,0.9583333333333334
D_Sub_resnet50_ur0.5_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_0,auc,0.9985066666666667,acc,0.98,f1,0.9726027397260273
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_numer_sampling_warmup_whole_data_cosine_trial_0,auc,0.9989333333333333,acc,0.985,f1,0.9795918367346939
D_Sub_resnet50_ur1.0_Joint_Con_me100_lr_0.0001_decay_1e-05_aug_pin_bsz_16_rsz_288_temp_0.08_pos_denom_sampling_warmup_whole_data_cosine_trial_0,auc,0.9991466666666666,acc,0.98,f1,0.9726027397260273
